ts_us,event_type,side,price,size,order_id,level
1765351552947669,add,S,100.03,22,342,8
1765351552947785,add,B,99.9,41,343,6
1765351552947802,modify,B,99.9,9,328,6
1765351552947917,add,B,99.91,47,344,5
1765351552947991,add,B,99.9,27,345,7
1765351552948154,modify,B,99.91,27,180,9
1765351552948251,modify,B,99.95,3,296,4
1765351552948295,add,B,99.94,22,346,2
1765351552948412,modify,S,100.05,29,83,2
1765351552948502,add,S,100.04,2,347,8
1765351552948646,trade,,99.97,78,0,0
1765351552948746,add,B,99.94,27,348,4
1765351552948880,cancel,S,100.11,0,277,5
1765351552948929,add,B,99.86,32,349,10
1765351552949010,add,B,99.94,43,350,2
1765351552949171,cancel,B,99.94,0,103,2
1765351552949212,cancel,S,100.04,0,42,8
1765351552949330,modify,S,100.04,9,242,8
1765351552949402,cancel,B,99.97,0,199,3
1765351552949539,add,B,99.91,30,351,5
1765351552949624,add,B,99.97,49,352,1
1765351552949780,cancel,S,99.97,0,44,6
1765351552949843,trade,,99.98,67,0,0
1765351552949944,trade,,99.98,74,0,0
1765351552950021,add,B,99.98,37,353,1
1765351552950157,modify,B,99.86,25,347,10
1765351552950248,add,S,100.03,9,354,4
1765351552950296,add,S,100.07,41,355,7
1765351552950409,modify,S,99.97,30,133,6
1765351552950499,add,S,100.11,18,356,9
1765351552950657,add,S,100.05,34,357,10
1765351552950744,add,B,99.87,38,358,10
1765351552950888,trade,,99.97,37,0,0
1765351552950959,modify,B,99.91,16,211,5
1765351552951064,cancel,B,99.97,0,20,3
1765351552951109,cancel,B,99.9,0,349,7
1765351552951233,cancel,S,100.04,0,26,8
1765351552951338,add,S,100.11,18,359,5
1765351552951453,modify,S,100.05,8,351,2
1765351552951508,add,S,99.97,47,360,6
1765351552951644,cancel,B,99.94,0,46,4
1765351552951743,cancel,S,99.97,0,265,6
1765351552951856,modify,S,100.11,13,34,5
1765351552951908,modify,B,99.87,7,269,10
1765351552952016,modify,B,99.98,30,128,1
1765351552952137,cancel,S,99.97,0,141,6
1765351552952255,add,S,99.96,24,361,1
1765351552952353,cancel,S,100.04,0,91,8
1765351552952435,add,S,100.12,45,362,5
1765351552952502,add,B,99.98,50,363,3
1765351552952618,modify,S,100.03,9,332,4
1765351552952774,add,B,99.98,9,364,1
1765351552952873,add,S,100.03,39,365,4
1765351552952930,cancel,B,99.91,0,364,5
1765351552953039,modify,B,99.91,10,236,5
1765351552953177,add,S,100.04,1,366,10
1765351552953256,trade,,99.98,72,0,0
1765351552953373,cancel,S,100.12,0,145,5
1765351552953452,add,S,99.97,17,367,6
1765351552953574,cancel,B,99.91,0,334,5
1765351552953657,modify,B,99.87,11,30,10
1765351552953778,add,B,99.98,17,368,8
1765351552953844,add,S,100.05,37,369,10
1765351552953915,add,S,100.12,31,370,9
1765351552954076,add,B,99.99,36,371,3
1765351552954114,add,B,99.92,36,372,5
1765351552954288,trade,,99.98,29,0,0
1765351552954336,add,S,100.07,24,373,7
1765351552954424,cancel,B,99.94,0,238,2
1765351552954572,cancel,B,99.94,0,318,2
1765351552954615,add,S,100.08,20,374,7
1765351552954743,add,S,100.01,22,375,3
1765351552954843,trade,,99.98,19,0,0
1765351552954931,modify,B,99.94,21,93,2
1765351552955013,add,B,99.98,14,376,8
1765351552955188,modify,B,99.99,25,296,3
1765351552955290,add,S,100.08,28,377,7
1765351552955352,add,B,99.95,24,378,4
1765351552955392,modify,B,99.95,1,272,4
1765351552955571,cancel,B,99.9,0,116,6
1765351552955604,add,S,100.0,3,379,3
1765351552955729,trade,,99.98,56,0,0
1765351552955878,trade,,99.98,63,0,0
1765351552955936,modify,B,99.9,8,85,7
1765351552956084,trade,,99.97,16,0,0
1765351552956137,cancel,S,100.08,0,20,7
1765351552956223,modify,S,99.96,2,320,1
1765351552956375,add,S,99.97,8,380,1
1765351552956444,add,B,99.92,45,381,5
1765351552956510,add,S,99.97,27,382,1
1765351552956675,add,S,100.06,45,383,10
1765351552956708,add,S,100.13,40,384,9
1765351552956806,add,S,100.03,39,385,8
1765351552956916,modify,B,99.95,14,268,4
1765351552957028,add,S,100.04,31,386,4
1765351552957133,add,B,99.93,37,387,2
1765351552957276,add,S,100.12,47,388,9
1765351552957383,add,B,99.95,19,389,4
1765351552957424,add,B,99.98,19,390,3
1765351552957537,modify,S,100.08,4,161,7
1765351552957688,modify,S,100.0,6,5,3
1765351552957733,add,B,99.87,47,391,10
1765351552957802,add,B,99.93,26,392,2
1765351552957949,add,B,99.98,42,393,8
1765351552958012,add,S,99.96,7,394,1
1765351552958144,trade,,99.98,73,0,0
1765351552958277,add,S,99.98,2,395,6
1765351552958378,modify,B,99.98,16,373,3
1765351552958405,modify,B,99.98,21,226,1
1765351552958531,add,S,100.13,37,396,9
1765351552958683,cancel,S,99.98,0,343,6
1765351552958779,cancel,S,100.08,0,49,7
1765351552958822,add,S,100.07,36,397,7
1765351552958969,add,S,100.01,31,398,3
1765351552959054,modify,B,99.98,11,39,8
1765351552959126,add,B,99.9,16,399,7
1765351552959201,add,S,100.02,32,400,8
1765351552959348,add,S,99.95,26,401,1
1765351552959443,add,S,100.06,40,402,2
1765351552959572,add,S,100.05,43,403,4
1765351552959649,trade,,99.97,59,0,0
1765351552959733,cancel,B,99.87,0,318,10
1765351552959875,add,B,99.94,15,404,2
1765351552959891,add,S,100.13,34,405,5
1765351552960038,cancel,B,99.98,0,24,3
1765351552960182,cancel,B,99.94,0,210,2
1765351552960216,add,S,100.06,30,406,7
1765351552960315,cancel,B,99.9,0,56,7
1765351552960472,modify,S,100.06,15,302,2
1765351552960549,cancel,S,100.01,0,259,3
1765351552960591,add,B,99.91,31,407,7
1765351552960756,modify,B,99.87,27,91,10
1765351552960807,add,S,100.06,33,408,10
1765351552960940,add,S,100.05,26,409,4
1765351552961034,trade,,99.98,18,0,0
1765351552961108,add,S,100.13,45,410,9
1765351552961261,modify,S,100.13,7,365,9
1765351552961317,cancel,S,99.98,0,149,6
1765351552961407,trade,,99.98,91,0,0
1765351552961505,modify,S,100.02,22,288,8
1765351552961681,add,S,100.13,28,411,9
1765351552961692,add,B,99.97,43,412,3
1765351552961798,add,S,100.01,44,413,3
1765351552961923,add,B,99.91,49,414,5
1765351552962060,add,S,100.07,44,415,2
1765351552962185,cancel,B,99.91,0,115,9
1765351552962256,modify,S,100.13,2,409,5
1765351552962339,add,S,99.99,4,416,6
1765351552962392,cancel,S,100.06,0,104,10
1765351552962547,modify,S,99.99,18,325,6
1765351552962685,cancel,B,99.95,0,398,4
1765351552962713,trade,,99.97,24,0,0
1765351552962813,cancel,B,99.91,0,62,7
1765351552962926,cancel,S,100.01,0,67,3
1765351552963023,add,B,99.96,10,417,3
1765351552963132,cancel,S,100.06,0,397,10
1765351552963229,add,S,99.98,46,418,6
1765351552963331,add,S,100.12,33,419,9
1765351552963411,add,S,100.07,15,420,2
1765351552963518,cancel,B,99.9,0,170,6
1765351552963687,cancel,S,100.12,0,244,9
1765351552963774,add,S,100.01,42,421,8
1765351552963869,trade,,99.98,49,0,0
1765351552963905,add,S,100.12,34,422,5
1765351552964089,add,S,100.01,3,423,8
1765351552964128,modify,S,99.98,4,99,6
1765351552964212,trade,,99.97,81,0,0
1765351552964299,add,S,100.06,28,424,4
1765351552964404,add,S,100.07,5,425,7
1765351552964586,cancel,S,100.01,0,13,8
1765351552964595,add,B,99.92,5,426,5
1765351552964764,modify,B,99.91,21,133,7
1765351552964842,add,B,99.95,1,427,2
1765351552964973,cancel,B,99.87,0,33,10
1765351552965000,add,S,100.13,20,428,5
1765351552965168,add,S,100.01,26,429,8
1765351552965275,add,B,99.94,48,430,4
1765351552965341,modify,S,100.13,5,280,5
1765351552965429,cancel,S,99.98,0,408,6
1765351552965492,cancel,B,99.96,0,285,3
1765351552965591,cancel,S,100.12,0,202,9
1765351552965701,add,S,99.97,27,431,6
1765351552965873,modify,B,99.96,20,73,3
1765351552965923,add,B,99.86,49,432,10
1765351552966061,add,S,100.14,5,433,5
1765351552966123,add,S,100.01,23,434,8
1765351552966207,cancel,B,99.95,0,121,2
1765351552966299,trade,,99.98,89,0,0
1765351552966465,add,S,99.97,11,435,6
1765351552966491,add,S,100.07,24,436,7
1765351552966608,cancel,B,99.98,0,170,8
1765351552966736,modify,B,99.91,21,250,9
1765351552966868,add,B,99.97,13,437,3
1765351552966924,cancel,S,100.07,0,321,2
1765351552966993,modify,S,99.95,19,324,1
1765351552967142,modify,S,99.95,18,109,1
1765351552967260,add,S,99.97,15,438,6
1765351552967389,cancel,B,99.97,0,149,3
1765351552967456,add,B,99.99,16,439,1
1765351552967569,cancel,B,99.91,0,388,9
1765351552967611,add,S,100.02,47,440,3
1765351552967752,trade,,99.97,29,0,0
1765351552967888,add,B,99.89,3,441,6
1765351552967976,add,S,99.97,31,442,6
1765351552968049,modify,B,99.89,17,21,6
1765351552968172,modify,S,100.14,19,428,5
1765351552968213,add,B,99.87,5,443,10
1765351552968357,add,S,100.07,26,444,4
1765351552968436,modify,S,100.01,29,177,8
1765351552968568,add,S,100.0,15,445,8
1765351552968600,add,B,99.96,11,446,3
1765351552968737,cancel,S,100.07,0,419,2
1765351552968844,modify,B,99.95,16,369,2
1765351552968952,add,B,99.9,16,447,7
1765351552968996,add,S,100.03,33,448,3
1765351552969096,modify,B,99.99,30,76,1
1765351552969214,add,B,99.88,2,449,10
1765351552969383,cancel,S,100.14,0,421,5
1765351552969418,add,S,99.99,15,450,8
1765351552969543,cancel,S,100.06,0,407,10
1765351552969614,cancel,B,99.92,0,262,5
1765351552969778,add,B,99.87,15,451,10
1765351552969839,add,B,99.95,33,452,4
1765351552969978,add,B,99.94,31,453,2
1765351552970069,cancel,S,100.12,0,450,9
1765351552970106,add,S,100.07,1,454,10
1765351552970290,cancel,B,99.91,0,221,9
1765351552970296,cancel,S,100.07,0,220,4
1765351552970452,modify,S,99.97,24,196,6
1765351552970588,modify,B,99.94,9,295,2
1765351552970652,modify,B,99.94,29,440,2
1765351552970760,add,B,100.0,34,455,1
1765351552970806,add,B,99.96,21,456,4
1765351552970943,add,B,99.87,17,457,10
1765351552971059,add,B,99.93,26,458,5
1765351552971187,add,S,100.12,12,459,9
1765351552971238,cancel,S,100.14,0,248,5
1765351552971364,add,S,100.04,8,460,3
1765351552971486,add,S,100.03,14,461,3
1765351552971556,add,B,99.92,45,462,9
1765351552971678,cancel,S,100.07,0,83,7
1765351552971691,modify,B,99.96,20,422,3
1765351552971846,add,B,99.88,39,463,6
1765351552971895,cancel,S,100.07,0,206,10
1765351552972027,cancel,S,99.95,0,306,1
1765351552972113,cancel,B,100.0,0,225,1
1765351552972275,trade,,99.97,79,0,0
1765351552972312,cancel,S,100.07,0,185,4
1765351552972411,add,B,99.9,43,464,7
1765351552972541,add,B,100.01,46,465,1
1765351552972599,trade,,99.98,93,0,0
1765351552972762,trade,,99.97,29,0,0
1765351552972868,trade,,99.98,52,0,0
1765351552972964,add,B,99.91,36,466,9
1765351552973000,add,B,99.95,17,467,2
1765351552973159,modify,S,100.14,13,295,5
1765351552973263,add,B,99.88,44,468,6
1765351552973349,modify,B,100.01,9,442,1
1765351552973399,add,S,100.08,45,469,4
1765351552973520,modify,S,99.97,1,212,6
1765351552973680,modify,B,99.93,22,128,5
1765351552973786,modify,S,100.12,16,39,9
1765351552973831,add,S,100.13,48,470,5
1765351552973978,trade,,99.97,95,0,0
1765351552974021,modify,B,99.96,8,106,4
1765351552974170,add,S,100.06,44,471,2
1765351552974275,add,B,99.9,31,472,9
1765351552974338,cancel,S,100.07,0,253,10
1765351552974453,add,S,100.12,26,473,9
1765351552974519,modify,S,99.95,14,66,1
1765351552974652,trade,,99.97,65,0,0
1765351552974735,add,S,100.03,8,474,3
1765351552974880,add,B,100.0,44,475,1
1765351552974917,add,B,99.89,17,476,6
1765351552975014,add,B,99.99,22,477,8
1765351552975137,add,B,99.91,49,478,7
1765351552975238,add,B,99.98,37,479,8
1765351552975307,trade,,99.98,31,0,0
1765351552975462,add,B,99.97,10,480,3
1765351552975551,modify,B,99.91,29,91,7
1765351552975671,add,S,99.99,17,481,8
1765351552975762,modify,B,99.91,6,25,7
1765351552975798,add,B,99.95,48,482,2
1765351552975933,add,B,99.9,23,483,9
1765351552975993,add,B,99.86,37,484,10
1765351552976164,cancel,S,100.03,0,276,3
1765351552976227,add,S,100.0,29,485,8
1765351552976301,add,B,99.96,41,486,3
1765351552976434,add,S,100.06,6,487,7
1765351552976511,add,B,99.94,18,488,5
1765351552976668,cancel,S,100.0,0,139,8
1765351552976737,cancel,B,99.98,0,267,8
1765351552976814,modify,S,100.08,24,65,4
1765351552976980,cancel,B,99.96,0,108,3
1765351552977003,add,S,100.11,2,489,9
1765351552977189,add,S,100.05,17,490,2
1765351552977270,add,S,100.06,15,491,7
1765351552977322,cancel,B,99.96,0,227,3
1765351552977412,add,S,99.97,30,492,6
1765351552977560,trade,,99.98,18,0,0
1765351552977680,add,S,100.01,48,493,8
1765351552977772,modify,S,100.11,18,223,9
1765351552977830,trade,,99.97,57,0,0
1765351552977930,add,B,99.93,1,494,5
1765351552978057,modify,B,99.96,16,435,3
1765351552978159,add,S,100.01,1,495,8
1765351552978289,add,B,99.95,36,496,4
1765351552978338,add,S,100.06,16,497,7
1765351552978411,cancel,S,100.06,0,331,7
1765351552978519,add,B,99.96,49,498,4
1765351552978669,modify,B,99.93,24,351,5
1765351552978759,modify,S,100.08,6,212,4
1765351552978808,add,S,100.07,18,499,10
1765351552978980,cancel,B,99.89,0,97,6
1765351552978997,trade,,99.97,24,0,0
1765351552979104,add,B,99.99,1,500,8
1765351552979220,add,B,99.96,27,501,4
1765351552979330,modify,B,99.89,26,256,6
1765351552979395,add,S,100.02,18,502,3
1765351552979590,add,S,100.01,17,503,3
1765351552979639,modify,B,99.96,15,63,4
1765351552979722,cancel,B,99.96,0,18,4
1765351552979889,add,S,100.08,25,504,4
1765351552979978,trade,,99.97,96,0,0
1765351552980061,add,B,99.92,24,505,5
1765351552980097,modify,B,99.95,14,112,2
1765351552980232,add,S,100.06,26,506,10
1765351552980322,add,B,100.0,39,507,8
1765351552980410,add,B,99.96,6,508,3
1765351552980578,cancel,B,100.0,0,477,1
1765351552980673,add,S,100.04,32,509,2
1765351552980720,add,S,99.97,47,510,6
1765351552980815,add,B,99.96,3,511,3
1765351552980953,cancel,S,100.13,0,287,5
1765351552981053,add,B,99.89,47,512,6
1765351552981150,add,S,100.1,5,513,9
1765351552981258,add,B,99.93,24,514,5
1765351552981349,add,S,100.07,12,515,7
1765351552981393,cancel,B,99.86,0,373,10
1765351552981583,add,S,100.06,34,516,7
1765351552981678,add,S,100.06,21,517,10
1765351552981743,cancel,S,100.04,0,114,2
1765351552981799,add,S,100.0,13,518,3
1765351552981904,add,B,99.87,25,519,10
1765351552982075,add,S,100.06,4,520,10
1765351552982137,add,S,99.94,42,521,1
1765351552982253,trade,,99.97,60,0,0
1765351552982372,add,S,100.06,46,522,7
1765351552982398,modify,B,99.9,3,273,9
1765351552982529,add,B,99.89,7,523,9
1765351552982683,add,B,99.97,43,524,4
1765351552982722,cancel,S,100.1,0,184,9
1765351552982844,cancel,S,100.01,0,367,8
1765351552982945,modify,S,100.0,17,171,3
1765351552983034,cancel,S,99.97,0,454,6
1765351552983161,trade,,99.98,93,0,0
1765351552983232,cancel,S,100.06,0,220,7
1765351552983386,add,S,100.01,1,525,8
1765351552983483,add,B,100.01,9,526,1
1765351552983529,add,S,100.08,2,527,4
1765351552983689,modify,S,100.1,19,283,9
1765351552983764,add,B,99.88,9,528,6
1765351552983824,add,S,100.08,20,529,4
1765351552983902,cancel,S,100.04,0,223,2
1765351552984052,add,S,100.05,39,530,10
1765351552984173,add,S,100.05,6,531,10
1765351552984290,add,S,99.97,27,532,6
1765351552984306,modify,S,100.05,21,233,10
1765351552984490,cancel,S,100.13,0,56,5
1765351552984531,add,B,99.9,15,533,9
1765351552984610,add,S,100.06,49,534,7
1765351552984767,cancel,B,99.97,0,93,4
1765351552984841,add,B,100.01,48,535,8
1765351552984897,add,B,99.92,28,536,7
1765351552985090,cancel,S,100.01,0,139,8
1765351552985153,add,S,100.11,48,537,9
1765351552985258,add,B,99.92,44,538,7
1765351552985364,add,S,100.06,23,539,7
1765351552985415,add,S,99.94,11,540,1
1765351552985535,cancel,B,99.87,0,453,10
1765351552985596,trade,,99.97,26,0,0
1765351552985778,add,S,100.03,48,541,2
1765351552985797,add,S,100.0,1,542,3
1765351552985934,cancel,B,99.93,0,114,5
1765351552985993,add,S,100.07,35,543,4
1765351552986157,modify,S,100.05,5,495,10
1765351552986279,cancel,S,100.06,0,19,7
1765351552986375,add,B,100.01,13,544,1
1765351552986480,cancel,S,100.01,0,55,8
1765351552986492,add,S,99.96,2,545,6
1765351552986628,modify,S,100.07,17,396,4
1765351552986781,add,B,99.88,6,546,10
1765351552986814,add,S,100.12,2,547,9
1765351552986896,add,S,99.96,26,548,6
1765351552987086,add,B,99.88,41,549,6
1765351552987129,add,S,100.12,4,550,9
1765351552987271,add,B,100.02,18,551,1
1765351552987319,add,S,99.99,47,552,3
1765351552987439,add,S,100.07,16,553,4
1765351552987564,add,S,100.05,29,554,10
1765351552987660,add,S,100.06,44,555,10
1765351552987716,modify,S,100.12,14,317,9
1765351552987889,add,S,99.99,5,556,3
1765351552987962,add,S,99.99,10,557,3
1765351552988084,add,B,99.92,20,558,7
1765351552988147,cancel,S,99.99,0,281,3
1765351552988204,add,B,99.89,18,559,10
1765351552988368,cancel,B,99.89,0,237,10
1765351552988478,add,B,100.0,33,560,8
1765351552988568,add,S,99.99,32,561,3
1765351552988651,add,B,100.02,49,562,1
1765351552988692,trade,,99.97,97,0,0
1765351552988817,add,S,100.02,32,563,8
1765351552988979,add,B,99.97,26,564,4
1765351552989090,add,S,100.07,21,565,7
1765351552989141,cancel,S,100.12,0,550,9
1765351552989281,modify,B,99.95,27,534,2
1765351552989296,modify,S,100.12,24,252,9
1765351552989396,cancel,B,100.02,0,529,1
1765351552989547,add,B,99.93,11,566,5
1765351552989645,add,S,100.11,30,567,9
1765351552989773,add,S,100.02,50,568,2
1765351552989865,trade,,99.97,51,0,0
1765351552989943,add,B,100.01,46,569,8
1765351552990016,modify,B,99.93,21,93,5
1765351552990182,modify,B,99.95,15,127,2
1765351552990272,add,S,100.08,33,570,7
1765351552990369,trade,,99.97,43,0,0
1765351552990463,modify,S,99.99,6,154,3
1765351552990589,cancel,B,99.93,0,430,5
1765351552990689,trade,,99.98,81,0,0
1765351552990714,add,B,99.96,40,571,4
1765351552990888,add,B,100.02,1,572,8
1765351552990968,modify,S,100.07,16,244,4
1765351552991049,add,B,99.88,16,573,10
1765351552991161,add,S,100.06,12,574,4
1765351552991209,add,B,99.95,43,575,3
1765351552991364,modify,S,99.96,2,306,6
1765351552991404,add,B,99.94,43,576,5
1765351552991579,cancel,S,99.99,0,576,3
1765351552991686,cancel,S,100.02,0,37,2
1765351552991732,add,B,99.95,36,577,2
1765351552991799,add,B,99.94,34,578,5
1765351552991943,add,S,100.05,7,579,10
1765351552992064,cancel,B,99.95,0,542,2
1765351552992179,cancel,S,100.08,0,295,7
1765351552992231,add,S,100.05,9,580,10
1765351552992369,cancel,B,100.02,0,533,8
1765351552992414,modify,S,100.13,1,239,5
1765351552992506,add,S,100.03,14,581,2
1765351552992669,trade,,99.97,2,0,0
1765351552992772,add,B,99.95,20,582,2
1765351552992855,add,S,100.04,22,583,2
1765351552992934,add,S,99.93,13,584,1
1765351552993033,modify,S,100.02,21,491,8
1765351552993108,add,S,100.11,30,585,9
1765351552993243,trade,,99.97,67,0,0
1765351552993329,cancel,S,100.11,0,324,9
1765351552993417,cancel,B,99.88,0,340,6
1765351552993510,add,B,99.93,35,586,7
1765351552993612,cancel,S,99.99,0,399,3
1765351552993787,add,S,99.93,27,587,1
1765351552993802,add,B,100.02,14,588,8
1765351552993958,add,B,100.01,6,589,1
1765351552994047,add,S,100.1,13,590,9
1765351552994134,trade,,99.98,19,0,0
1765351552994289,modify,B,99.95,2,529,3
1765351552994349,add,S,100.03,20,591,2
1765351552994396,cancel,B,99.88,0,90,6
1765351552994496,add,S,100.12,37,592,5
1765351552994688,add,S,99.95,13,593,6
1765351552994727,add,B,100.03,8,594,8
1765351552994825,add,B,100.02,36,595,1
1765351552994956,add,S,100.1,18,596,9
1765351552995009,trade,,99.98,74,0,0
1765351552995122,add,B,99.89,29,597,6
1765351552995197,add,B,100.01,25,598,1
1765351552995297,add,B,99.89,41,599,10
1765351552995479,cancel,B,99.94,0,365,5
1765351552995516,cancel,S,100.03,0,547,2
1765351552995687,modify,B,99.95,26,582,3
1765351552995780,add,B,100.03,15,600,8
1765351552995819,add,S,100.12,26,601,5
1765351552995914,cancel,B,99.89,0,339,6
